confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
608	1	1	1	1	0.14537160430317567	-874.2669811940964	0.9999999999999999	26.798267260955527	C30H56N2O8	[M - H]-	RPKREJAWUPYFEA	InChI=1S/C30H56N2O8/c1-12-23-30(8,37)25(34)21(6)32(11)16-17(2)15-29(7,36)26(18(3)13-19(4)27(35)39-23)40-28-24(33)22(31(9)10)14-20(5)38-28/h13,17-18,20-26,28,33-34,36-37H,12,14-16H2,1-11H3	null	CCC1C(C(C(N(CC(CC(C(C(C=C(C(=O)O1)C)C)OC2C(C(CC(O2)C)N(C)C)O)(C)O)C)C)C)O)(C)O	2.78556132	58123292;90925645	PubChem:(58123292 90925645);KEGG Mine	8589934594	571.3992	544.42896	813_all_features_Matched_for_GNPS_msLevel2retentionTime544.42896scanNum846	FT0850
609	1	5	1	1	0.14519609714494902	-417.7537169526512	0.9969849246231155	21.3685117592608	C32H53NO10	[M - H]-	DSHRDYAZHJPIFO	InChI=1S/C32H53NO10/c1-9-26-23(17-40-8)14-18(2)10-11-24(35)19(3)15-22(12-13-34)31(20(4)25(36)16-27(37)42-26)43-32-30(39)28(33(6)7)29(38)21(5)41-32/h10-11,13-14,19-23,25-26,28-32,36,38-39H,9,12,15-17H2,1-8H3	null	CCC1C(C=C(C=CC(=O)C(CC(C(C(C(CC(=O)O1)O)C)OC2C(C(C(C(O2)C)O)N(C)C)O)CC=O)C)C)COC	1.5	10290056	PubChem:(10290056);KEGG Mine	8589934594	610.3558	369.66402	1897_all_features_Matched_for_GNPS_msLevel2retentionTime369.66402scanNum193	FT0949
610	1	1	1	1	0.14321407910875228	-149.81043851738855	0.9999999999999999	12.431268930483121	C15H16O5	[M - H]-	JGXPRDVSWGDODG	InChI=1S/C15H16O5/c1-8-4-11(16)14(18)13(5-8)20-15-9(2)6-10(19-3)7-12(15)17/h4-7,16-18H,1-3H3	null	CC1=CC(=C(C(=C1)OC2=C(C=C(C=C2C)OC)O)O)O	3.0999999	24148517	COCONUT:(CNP0187057);Natural Products:(UNPD212617);PubChem:(24148517);SuperNatural:(SN00000216);ZINC bio:(ZINC00003968);additional;Training Set;PubMed;KEGG Mine	8593662018	275.0919	486.67902	405_all_features_Matched_for_GNPS_msLevel2retentionTime486.67902scanNum418	FT0185
611	1	5	1	6	0.14294041743954766	-316.3784000578288	0.05577889447236181	35.582602206638114	C20H26O7S	[M - H]-	WJQTWSRQUCSSAG	InChI=1S/C20H26O7S/c1-19-8-6-15-14-5-3-13(27-28(24,25)26)10-12(14)2-4-16(15)17(19)7-9-20(19,23)11-18(21)22/h3,5,10,15-17,23H,2,4,6-9,11H2,1H3,(H,21,22)(H,24,25,26)	null	CC12CCC3C(C1CCC2(CC(=O)O)O)CCC4=C3C=CC(=C4)OS(=O)(=O)O	2.79803896	""	KEGG Mine	8589934592	409.1287	590.565	349_all_features_Matched_for_GNPS_msLevel2retentionTime590.565scanNum360	FT0549
612	1	1	1	3	0.14244585974695162	-175.21955909395817	0.8185929648241206	28.94867478686264	C26H42O9	[M - H]-	ARCYUVZGIAFIJL	InChI=1S/C26H42O9/c1-12-14-6-5-13(10-27)15(14)9-26(4)8-7-16(25(2,3)33)18(26)23(19(12)29)35-24-22(32)21(31)20(30)17(11-28)34-24/h9,12-14,17,19-24,27-33H,5-8,10-11H2,1-4H3	null	CC1C2CCC(C2=CC3(CCC(=C3C(C1O)OC4C(C(C(C(O4)CO)O)O)O)C(C)(C)O)C)CO	0.574866951	""	KEGG Mine	8589934592	497.2755	551.685	1341_all_features_Matched_for_GNPS_msLevel2retentionTime551.685scanNum1382	FT0758
613	1	1	1	1	0.14225331349906595	-9.21092228784226	0.9999999999999999	21.592833280885934	C15H10O7	[M - H]-	YXOLAZRVSSWPPT	InChI=1S/C15H10O7/c16-6-1-2-8(9(18)3-6)15-14(21)13(20)12-10(19)4-7(17)5-11(12)22-15/h1-5,16-19,21H	Al-Morin	C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O	1.36698294	5281670;87564624	HMDB:(30796);SuperNatural:(SN00006042 SN00390900);ZINC bio:(ZINC03881558);additional;MeSH:(5281670);PubMed;NORMAN:(NS00015830);COCONUT:(CNP0160139 CNP0310279);KNApSAcK:(4624);Natural Products:(UNPD113789 UNPD177836);PubChem:(5281670 87564624);YMDB Mine;CHEBI:(75092);PubChem class - bio and metabolites;KEGG:(C10105);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-19531)	34447616382	301.0335	454.93302	1744_all_features_Matched_for_GNPS_msLevel2retentionTime454.93302scanNum178	FT0272
614	1	1	1	1	0.14186095317808184	-18.132541831162875	0.9999999999999999	53.09862893281912	C15H10O6	[M - H]-	IQPNAANSBPBGFQ	InChI=1S/C15H10O6/c16-8-4-11(19)15-12(20)6-13(21-14(15)5-8)7-1-2-9(17)10(18)3-7/h1-6,16-19H	luteolin	C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O	1.81215119	5280445;12359024;12359025;25201972	HMDB:(5800);SuperNatural:(SN00024306);ZINC bio:(ZINC18185774);additional;MeSH:(5280445);Plantcyc:(5734-TETRAHYDROXYFLAVONE);PubMed;NORMAN:(NS00015143);COCONUT:(CNP0279503 CNP0303945 CNP0423218);KNApSAcK:(674);Natural Products:(UNPD149880);PubChem:(5280445 12359024 12359025 25201972);CHEBI:(15864 57545);PubChem class - bio and metabolites;KEGG:(C01514);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(5734-TETRAHYDROXYFLAVONE)	121563518	285.04	383.184	406_all_features_Matched_for_GNPS_msLevel2retentionTime383.184scanNum419	FT0199
615	1	1	1	1	0.14134350919713054	-11.163560537003193	0.9999999999999999	17.717529248890585	C15H10O7	[M - H]-	REFJWTPEDVJJIY	InChI=1S/C15H10O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,16-19,21H	Quertine	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O	1.36698294	5280343;12305312;21600688;49849859;49849860;46906036;59574960;88462991;91069955;101792073;101792074;130367129	HMDB:(5794);PubChem class - food;SuperNatural:(SN00005729);ZINC bio:(ZINC03869685);additional;HSDB:(117-39-5);MeSH:(5280343);Plantcyc:(CPD-520);PubMed;NORMAN:(NS00001142);COCONUT:(CNP0096342 CNP0103504);KNApSAcK:(4631);Natural Products:(UNPD49205);PubChem:(5280343 12305312 21600688 49849859 49849860 46906036 59574960 88462991 91069955 101792073 101792074 130367129);CHEBI:(57694 16243);PubChem class - bio and metabolites;KEGG:(C00389);PubChem class - safety and toxic;YMDB:(1777);Training Set;PubChem class - drug;Biocyc:(CPD3IU-9 CPD-520 CPD3IU-1)	255847294	301.0334	473.64	1780_all_features_Matched_for_GNPS_msLevel2retentionTime473.64scanNum1821	FT0272
616	1	1	1	1	0.14072959825280046	-34.73140982928322	0.9984924623115576	32.45000089784202	C15H10O6	[M - H]-	IYRMWMYZSQPJKC	InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H	Campherol	C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O	1.78977811	5280863;18661268;25202062;49849755	HMDB:(5801);SuperNatural:(SN00005730);ZINC bio:(ZINC03869768);additional;HSDB:(520-18-3);MeSH:(5280863);Plantcyc:(CPD1F-90);PubMed;NORMAN:(NS00001605);COCONUT:(CNP0076076 CNP0090877 CNP0292269);KNApSAcK:(4565);Natural Products:(UNPD161634);PubChem:(5280863 18661268 25202062 49849755);CHEBI:(28499 58573);PubChem class - bio and metabolites;KEGG:(C05903);PubChem class - safety and toxic;YMDB:(1722);Training Set;PubChem class - drug;Biocyc:(CPD1F-90)	121629566	285.0396	454.47102	735_all_features_Matched_for_GNPS_msLevel2retentionTime454.47102scanNum763	FT0200
617	1	3	1	7	0.14056634727876796	-202.2803276645412	0.10653266331658293	16.914944801265428	C32H24O11	[M - H]-	ZMKSYNVELZUDKE	InChI=1S/C32H24O11/c1-41-18-10-21(35)30(22(36)11-18)24(38)12-20(34)16-5-8-27(42-2)19(9-16)29-23(37)13-25(39)31-26(40)14-28(43-32(29)31)15-3-6-17(33)7-4-15/h3-14,33-37,39H,1-2H3	null	COC1=C(C=C(C=C1)C(=CC(=O)C2=C(C=C(C=C2O)OC)O)O)C3=C(C=C(C4=C3OC(=CC4=O)C5=CC=C(C=C5)O)O)O	4.47390461	""	KEGG Mine	8589934592	583.1107	526.48296	971_all_features_Matched_for_GNPS_msLevel2retentionTime526.48296scanNum100	FT0898
618	1	1	1	3	0.1394390004519052	-17.599713180243896	0.9472361809045226	18.148853311859522	C15H10O6	[M - H]-	JVXZRQGOGOXCEC	InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)11-5-9(17)13-12(21-11)6-10(18)14(19)15(13)20/h1-6,16,18-20H	Scutellarein	C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O)O	1.81215119	5281697;86289526	HMDB:(128587);SuperNatural:(SN00013745);ZINC bio:(ZINC05842416);additional;MeSH:(5281697);Plantcyc:(CPD-12726 CTAB);PubMed;COCONUT:(CNP0180049 CNP0290456);KNApSAcK:(3834);Natural Products:(UNPD159784);PubChem:(5281697 86289526);CHEBI:(78328 9062);PubChem class - bio and metabolites;KEGG:(C10184);Training Set;Biocyc:(CPD-12726)	20638078	285.0389	444.89196	763_all_features_Matched_for_GNPS_msLevel2retentionTime444.89196scanNum793	FT0200
619	1	1	1	6	0.138985257844209	-418.6125092141256	0.08793969849246232	12.74179013519587	C31H35N5O4	[M - H]-	VXVVBHZWCMDJPJ	InChI=1S/C31H35N5O4/c37-28-11-10-24(36-17-2-1-3-18-36)19-25(28)29(38)21-6-8-22(9-7-21)30(39)34-26-5-4-14-33-20-27(26)35-31(40)23-12-15-32-16-13-23/h6-13,15-16,19,26-27,33,37H,1-5,14,17-18,20H2,(H,34,39)(H,35,40)	N-[4-[[4-(2-hydroxy-5-piperidin-1-ylbenzoyl)benzoyl]amino]azepan-3-yl]pyridine-4-carboxamide	C1CCN(CC1)C2=CC(=C(C=C2)O)C(=O)C3=CC=C(C=C3)C(=O)NC4CCCNCC4NC(=O)C5=CC=NC=C5	3.79999995	5289256;21158870	PubChem:(5289256 21158870);PubMed;PubChem class - bio and metabolites	16777282	540.2621	434.70798	905_all_features_Matched_for_GNPS_msLevel2retentionTime434.70798scanNum941	FT0812
620	1	1	1	1	0.13887934016962256	-292.39432159180814	0.9999999999999999	53.490819916177884	C31H34O14	[M - H]-	OPQDOPWWBGEPER	InChI=1S/C31H34O14/c1-16(32)40-15-27-28(41-17(2)33)29(42-18(3)34)30(43-19(4)35)31(45-27)44-21-7-8-22(24(37)14-21)23(36)12-20-6-9-25-26(13-20)39-11-5-10-38-25/h6-9,13-14,27-31,37H,5,10-12,15H2,1-4H3	4-(3,4-dihydro-2H-1,5-benzodioxepin-7-ylacetyl)-3-hydroxyphenyl 2,3,4,6-tetra-O-acetylhexopyranoside	CC(=O)OCC1C(C(C(C(O1)OC2=CC(=C(C=C2)C(=O)CC3=CC4=C(C=C3)OCCCO4)O)OC(=O)C)OC(=O)C)OC(=O)C	3.0999999	3803425;21769490;16397661;95370724;95370725;95370726;95370727;98052260;98052261;98368001	COCONUT:(CNP0370672);PubChem:(3803425 21769490 16397661 95370724 95370725 95370726 95370727 98052260 98052261 98368001);SuperNatural:(SN00107326 SN00107324 SN00107325 SN00107323);ZINC bio:(ZINC70672372 ZINC70672377 ZINC70672381 ZINC70672382)	3153922	629.1865	529.998	289_all_features_Matched_for_GNPS_msLevel2retentionTime529.998scanNum298	FT0975
621	1	1	1	1	0.13860201453398477	-33.86697786249932	0.9994974874371858	53.39171952157	C27H30O15	[M - H]-	JYXSWDCPHRTYGU	InChI=1S/C27H30O15/c1-9-17(31)20(34)22(36)26(38-9)39-12-6-13(30)16-14(7-12)40-24(10-2-4-11(29)5-3-10)25(19(16)33)42-27-23(37)21(35)18(32)15(8-28)41-27/h2-7,9,15,17-18,20-23,26-32,34-37H,8H2,1H3	Kaempferol-3-glucoside-7-rhamnoside	CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)CO)O)O)O)C5=CC=C(C=C5)O)O)O)O)O	-0.600000024	5318756;14035324;11968665;11968666;21550431;21550432;21606527;22524326;25202803;46183702;44258745;44258811;44258812;53982040;57390614;134742848;134742849;139031079;139031089	HMDB:(37426);SuperNatural:(SN00224827 SN00166956 SN00301709 SN00039715 SN00166953 SN00163883 SN00161357 SN00377050 SN00328448 SN00257223 SN00328287 SN00402738 SN00315580 SN00291820);ZINC bio:(ZINC67902860);additional;Plantcyc:(CPD1F-420);PubMed;COCONUT:(CNP0182333 CNP0383455);KNApSAcK:(5178);Natural Products:(UNPD129907 UNPD42464 UNPD56577 UNPD7755 UNPD43056 UNPD49837 UNPD179489 UNPD2531 UNPD21488 UNPD72467 UNPD149367 UNPD49710);PubChem:(5318756 14035324 11968665 11968666 21550431 21550432 21606527 22524326 25202803 46183702 44258745 44258811 44258812 53982040 57390614 134742848 134742849 139031079 139031089);CHEBI:(68882 68881 139409);PubChem class - bio and metabolites;YMDB:(1723);Training Set;Biocyc:(CPD1F-420);KEGG Mine	8610637946	593.1507	406.27098	657_all_features_Matched_for_GNPS_msLevel2retentionTime406.27098scanNum682	FT0916
622	1	3	1	6	0.13824510529835268	-673.1947208228917	0.2889447236180905	27.101808813139545	C20H17N3O9	[M - H]-	HBFKYMKHMVSDQY	InChI=1S/C20H17N3O9/c21-8(19(29)30)4-11(25)7-2-1-3-10(24)16(7)23-18-14(28)6-13(27)17-15(18)12(26)5-9(22-17)20(31)32/h1-3,5-6,8,23-24,27-28H,4,21H2,(H,22,26)(H,29,30)(H,31,32)	null	C1=CC(=C(C(=C1)O)NC2=C(C=C(C3=C2C(=O)C=C(N3)C(=O)O)O)O)C(=O)CC(C(=O)O)N	-0.292866856	""	KEGG Mine	8589934592	442.0849	361.12602	1140_all_features_Matched_for_GNPS_msLevel2retentionTime361.12602scanNum117	FT0655
623	1	1	1	1	0.13718245716204325	-9.016284060731863	0.9999999999999999	40.22533250075835	C15H10O7	[M - H]-	YXOLAZRVSSWPPT	InChI=1S/C15H10O7/c16-6-1-2-8(9(18)3-6)15-14(21)13(20)12-10(19)4-7(17)5-11(12)22-15/h1-5,16-19,21H	Al-Morin	C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O	1.36698294	5281670;87564624	HMDB:(30796);SuperNatural:(SN00006042 SN00390900);ZINC bio:(ZINC03881558);additional;MeSH:(5281670);PubMed;NORMAN:(NS00015830);COCONUT:(CNP0160139 CNP0310279);KNApSAcK:(4624);Natural Products:(UNPD113789 UNPD177836);PubChem:(5281670 87564624);YMDB Mine;CHEBI:(75092);PubChem class - bio and metabolites;KEGG:(C10105);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-19531)	34447616382	301.0352	457.041	1705_all_features_Matched_for_GNPS_msLevel2retentionTime457.041scanNum1746	FT0272
624	1	2	1	1	0.13706325462762153	-70.02639946949132	0.9999999999999999	11.511140442918968	C20H22O6	[M - H]-	MATGKVZWFZHCLI	InChI=1S/C20H22O6/c1-24-18-9-12(3-5-16(18)21)7-14-11-26-20(23)15(14)8-13-4-6-17(22)19(10-13)25-2/h3-6,9-10,14-15,21-22H,7-8,11H2,1-2H3	Matairesinol	COC1=C(C=CC(=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)O)OC)O	3.29999995	119205;345761;377765;11631883;15560140;11451194;36688829;59330549;71749910;71749911;102217104	HMDB:(35698 35789);PubChem class - food;SuperNatural:(SN00002344 SN00329269 SN00303403 SN00239607);ZINC bio:(ZINC00900187 ZINC01595956 ZINC01595957 ZINC01595958);additional;MeSH:(119205);Plantcyc:(CPD-8912);PubMed;COCONUT:(CNP0076287 CNP0352168);KNApSAcK:(606);Natural Products:(UNPD120287 UNPD125018 UNPD188505 UNPD121299);PubChem:(119205 345761 377765 11631883 15560140 11451194 36688829 59330549 71749910 71749911 102217104);CHEBI:(6698);PubChem class - bio and metabolites;KEGG:(C10682);Training Set;PubChem class - drug;Biocyc:(CPD-8912)	188410238	357.1339	549.534	1202_all_features_Matched_for_GNPS_msLevel2retentionTime549.534scanNum1241	FT0431
625	1	1	1	1	0.13705727012641497	-24.621178706198663	0.9994974874371859	30.4577691654586	C16H12O5	[M - H]-	LKOJGSWUMISDOF	InChI=1S/C16H12O5/c1-20-16-11(18)8-13-14(15(16)19)10(17)7-12(21-13)9-5-3-2-4-6-9/h2-8,18-19H,1H3	Oroxylin	COC1=C(C2=C(C=C1O)OC(=CC2=O)C3=CC=CC=C3)O	2.64467478	5320315;86289424	HMDB:(128584);SuperNatural:(SN00036399);ZINC bio:(ZINC05998558);additional;MeSH:(5320315);PubMed;COCONUT:(CNP0088988 CNP0192878);KNApSAcK:(3804);Natural Products:(UNPD140582);PubChem:(5320315 86289424);CHEBI:(77939 61668);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;Biocyc:(CPD-12734);KEGG Mine	8677550206	283.0609	638.5302	759_all_features_Matched_for_GNPS_msLevel2retentionTime638.5302scanNum789	FT0196
626	1	1	1	1	0.13698271446733334	-357.8483548252511	0.9999999999999999	37.06378911350664	C42H68O16	[M - H]-	YDVMCQLQEBTWMX	InChI=1S/C42H68O16/c1-36(2)9-11-41(35(52)53)12-10-40(6)39(5)8-7-22-37(3,23(39)13-25-42(40,58-25)24(41)15-36)14-19(46)32(38(22,4)18-45)57-34-30(51)28(49)31(21(17-44)55-34)56-33-29(50)27(48)26(47)20(16-43)54-33/h19-34,43-51H,7-18H2,1-6H3,(H,52,53)	null	CC1(CCC2(CCC3(C4(CCC5C(C4CC6C3(C2C1)O6)(CC(C(C5(C)CO)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)O)O)O)O)O)C)C)C)C(=O)O)C	0.643564701	""	KEGG Mine	8589934592	827.4451	565.74	1620_all_features_Matched_for_GNPS_msLevel2retentionTime565.74scanNum1661	FT1106
627	1	3	1	1	0.13632736344117202	-10.216447394234363	0.9999999999999999	22.68430431741123	C15H10O7	[M - H]-	YXOLAZRVSSWPPT	InChI=1S/C15H10O7/c16-6-1-2-8(9(18)3-6)15-14(21)13(20)12-10(19)4-7(17)5-11(12)22-15/h1-5,16-19,21H	Al-Morin	C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O	1.36698294	5281670;87564624	HMDB:(30796);SuperNatural:(SN00006042 SN00390900);ZINC bio:(ZINC03881558);additional;MeSH:(5281670);PubMed;NORMAN:(NS00015830);COCONUT:(CNP0160139 CNP0310279);KNApSAcK:(4624);Natural Products:(UNPD113789 UNPD177836);PubChem:(5281670 87564624);YMDB Mine;CHEBI:(75092);PubChem class - bio and metabolites;KEGG:(C10105);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-19531)	34447616382	301.0331	463.059	1917_all_features_Matched_for_GNPS_msLevel2retentionTime463.059scanNum1958	FT0272
628	1	2	1	4	0.1363253131401027	-427.5483107057465	0.46180904522613064	10.58398350460739	C20H20N2O10	[M - H]-	CSYBRFPVPBZLCX	InChI=1S/C20H20N2O10/c23-13-3-1-9(17(25)26)7-11(13)15(19(29)30)21-5-6-22-16(20(31)32)12-8-10(18(27)28)2-4-14(12)24/h1-4,7-8,15-16,21-24H,5-6H2,(H,25,26)(H,27,28)(H,29,30)(H,31,32)	5-Carboxy-eddha	C1=CC(=C(C=C1C(=O)O)C(C(=O)O)NCCNC(C2=C(C=CC(=C2)C(=O)O)O)C(=O)O)O	-3.20000005	3036257	MeSH:(3036257);PubChem:(3036257);PubMed	70	447.0963	446.682	1405_all_features_Matched_for_GNPS_msLevel2retentionTime446.682scanNum1446	FT0662
629	1	1	1	1	0.13591696073646592	-91.8436583122298	0.9999999999999999	42.020552089141525	C16H16O4	[M - H]-	AYCIHUSEBJLTBF	InChI=1S/C16H16O4/c1-19-15-9-13(10-16(17)18)7-8-14(15)20-11-12-5-3-2-4-6-12/h2-9H,10-11H2,1H3,(H,17,18)	ACMC-20amor	COC1=C(C=CC(=C1)CC(=O)O)OCC2=CC=CC=C2	3.05326152	297964;6928537	COCONUT:(CNP0181532);PubChem class - safety and toxic;PubChem:(297964 6928537);PubMed;ZINC bio:(ZINC00135707)	69214274	271.0956	537.15996	339_all_features_Matched_for_GNPS_msLevel2retentionTime537.15996scanNum348	FT0173
630	1	1	1	1	0.13588290837524836	-54.678880359925266	0.9989949748743717	17.10527426383615	C21H34O	[M - H]-	YLKVIMNNMLKUGJ	InChI=1S/C21H34O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-20-17-15-18-21(22)19-20/h7-8,15,17-19,22H,2-6,9-14,16H2,1H3	(15:1)-Cardanol	CCCCCCC=CCCCCCCCC1=CC(=CC=C1)O	7.79915762	242468;5281854;5315696	NORMAN:(NS00008465);COCONUT:(CNP0157995);HMDB:(30482);KNApSAcK:(2643);Natural Products:(UNPD224694 UNPD195286 UNPD174283);PubChem:(242468 5281854 5315696);SuperNatural:(SN00164706 SN00246835);CHEBI:(146);PubChem class - bio and metabolites;KEGG:(C10785);PubMed	20218234	301.2565	458.42298	1563_all_features_Matched_for_GNPS_msLevel2retentionTime458.42298scanNum160	FT0276
631	1	1	1	1	0.13575814981869258	-86.27462636971914	0.9999999999999999	50.99747119227575	C17H12O6	[M - H]-	DWGZUNVIWVMPBQ	InChI=1S/C17H12O6/c1-20-11-5-3-2-4-9(11)10-7-21-12-6-13-17(23-8-22-13)16(19)14(12)15(10)18/h2-7,19H,8H2,1H3	Irisone A	COC1=CC=CC=C1C2=COC3=CC4=C(C(=C3C2=O)O)OCO4	3.20000005	5491929	COCONUT:(CNP0251958);KNApSAcK:(9857);Natural Products:(UNPD170287);PubChem:(5491929);SuperNatural:(SN00335667);MeSH:(5491929);PubMed	3178582	311.0567	367.36302	1030_all_features_Matched_for_GNPS_msLevel2retentionTime367.36302scanNum106	FT0313
632	1	1	1	1	0.1355208573558888	-13.556484332186564	0.9999999999999999	46.0851763480248	C17H14O8	[M - H]-	UZMAPBJVXOGOFT	InChI=1S/C17H14O8/c1-23-11-3-7(4-12(24-2)14(11)20)17-16(22)15(21)13-9(19)5-8(18)6-10(13)25-17/h3-6,18-20,22H,1-2H3	Syringetin	COC1=CC(=CC(=C1O)OC)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O	1.76364481	5281953;25202456	SuperNatural:(SN00014131);ZINC bio:(ZINC06483609);additional;MeSH:(5281953);Plantcyc:(SYRINGETIN);PubMed;COCONUT:(CNP0279025);KNApSAcK:(4767);Natural Products:(UNPD76891);PubChem:(5281953 25202456);CHEBI:(58412 18215);PubChem class - bio and metabolites;KEGG:(C11620);Training Set;Biocyc:(SYRINGETIN)	20638070	345.0609	447.38898	1071_all_features_Matched_for_GNPS_msLevel2retentionTime447.38898scanNum110	FT0416
633	1	1	1	2	0.13550057446443448	-995.1499064850666	0.8889447236180905	64.5485278534943	C26H42N4O8	[M - H]-	VANNEGUZJFATRF	InChI=1S/C26H42N4O8/c1-14(9-10-28-24(35)22(33)26(37-6)12-15(2)16(3)18(5)38-26)21(32)17(4)25(36)30-11-7-8-19(30)23(34)29-13-20(27)31/h9-10,14,16-19,21-22,32-33H,2,7-8,11-13H2,1,3-6H3,(H2,27,31)(H,28,35)(H,29,34)	null	CC1C(OC(CC1=C)(C(C(=O)NC=CC(C)C(C(C)C(=O)N2CCCC2C(=O)NCC(=O)N)O)O)OC)C	-0.699999988	138319181	PubChem:(138319181);Biocyc:(CPD-22184)	2050	537.2925	591.80004	1035_all_features_Matched_for_GNPS_msLevel2retentionTime591.80004scanNum107	FT0805
634	1	1	1	5	0.1354213550243282	-392.69386653979154	0.016080402010050253	19.16451936281119	C34H26O11	[M - H]-	YVKBAIVWGBQUTQ	InChI=1S/C34H26O11/c1-40-18-8-5-16(6-9-18)34-31(33(39)28-21(36)12-19(41-2)13-25(28)43-4)30-27(45-34)15-26-29(32(30)38)22(37)14-23(44-26)17-7-10-20(35)24(11-17)42-3/h5-15,35-36,38H,1-4H3	4-hydroxy-3-(2-hydroxy-4,6-dimethoxybenzoyl)-7-(4-hydroxy-3-methoxyphenyl)-2-(4-methoxyphenyl)furo[3,2-g]chromen-5-one	COC1=CC=C(C=C1)C2=C(C3=C(O2)C=C4C(=C3O)C(=O)C=C(O4)C5=CC(=C(C=C5)O)OC)C(=O)C6=C(C=C(C=C6OC)OC)O	6.5	21576509	COCONUT:(CNP0160561);Natural Products:(UNPD52193);PubChem:(21576509)	2129922	609.1409	371.049	1919_all_features_Matched_for_GNPS_msLevel2retentionTime371.049scanNum1960	FT0944
635	1	1	1	1	0.13534526700349428	-48.4508402000844	0.9999999999999999	21.191200829910095	C27H30O17	[M - H]-	FDRQPMVGJOQVTL	InChI=1S/C27H30O17/c28-6-14-17(33)20(36)22(38)26(42-14)40-7-15-18(34)21(37)23(39)27(43-15)44-25-19(35)16-12(32)4-9(29)5-13(16)41-24(25)8-1-2-10(30)11(31)3-8/h1-5,14-15,17-18,20-23,26-34,36-39H,6-7H2	Quercetin 3-gentiobioside	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)COC5C(C(C(C(O5)CO)O)O)O)O)O)O)O)O	-1.79999995	5317992;5320834;10282712;13915961;13915963;25230796;44259098;44259143;44259146;90657242;125038264;125038265;125038266;125038267	SuperNatural:(SN00263518 SN00357546 SN00358900 SN00166486 SN00257577 SN00338358 SN00268000 SN00362131 SN00347442 SN00143563 SN00168182);MeSH:(5320834 13915961);Plantcyc:(CPD-14820 CPD-16485);PubMed;COCONUT:(CNP0212937);KNApSAcK:(5399);Natural Products:(UNPD151517 UNPD81135 UNPD39076 UNPD100112 UNPD8886 UNPD41238 UNPD39045 UNPD158924);PubChem:(5317992 5320834 10282712 13915961 13915963 25230796 44259098 44259143 44259146 90657242 125038264 125038265 125038266 125038267);CHEBI:(136778);PubChem class - bio and metabolites;Biocyc:(CPD-14820);KEGG Mine	8610023542	625.1383	329.82498	458_all_features_Matched_for_GNPS_msLevel2retentionTime329.82498scanNum471	FT0967
636	1	1	1	1	0.13534040116297213	-8.294938058739953	0.9999999999999999	41.24333071799262	C15H10O7	[M - H]-	YXOLAZRVSSWPPT	InChI=1S/C15H10O7/c16-6-1-2-8(9(18)3-6)15-14(21)13(20)12-10(19)4-7(17)5-11(12)22-15/h1-5,16-19,21H	Al-Morin	C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O	1.36698294	5281670;87564624	HMDB:(30796);SuperNatural:(SN00006042 SN00390900);ZINC bio:(ZINC03881558);additional;MeSH:(5281670);PubMed;NORMAN:(NS00015830);COCONUT:(CNP0160139 CNP0310279);KNApSAcK:(4624);Natural Products:(UNPD113789 UNPD177836);PubChem:(5281670 87564624);YMDB Mine;CHEBI:(75092);PubChem class - bio and metabolites;KEGG:(C10105);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-19531)	34447616382	301.0343	457.51998	1724_all_features_Matched_for_GNPS_msLevel2retentionTime457.51998scanNum176	FT0272
